function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
default,13934.java,96,104,selected,1778122.java,127,136,3,0.75,0.8558558558558559
default,13934.java,96,104,selected,2543412.java,222,230,3,0.9090909090909091,0.98989898989899
default,13934.java,96,104,selected,2149595.java,220,228,3,0.8181818181818181,0.9696969696969697
default,13934.java,96,104,selected,1440276.java,162,170,3,0.9090909090909091,0.98989898989899
default,13934.java,96,104,selected,2604410.java,463,471,3,0.8181818181818181,0.9801980198019802
default,13934.java,96,104,selected,2557108.java,29,37,3,0.8181818181818181,0.9696969696969697
default,13934.java,96,104,selected,1706233.java,487,495,3,0.7272727272727273,0.9292929292929293
default,13934.java,96,104,selected,2732883.java,106,114,3,0.8181818181818181,0.898989898989899
default,13934.java,96,104,selected,395317.java,124,132,3,1,1
default,13934.java,96,104,selected,1814816.java,463,471,3,0.8181818181818181,0.9801980198019802
default,13934.java,96,104,selected,2730348.java,266,274,3,0.9090909090909091,0.9797979797979798
default,13934.java,96,104,selected,2158829.java,31,40,3,0.75,0.7394957983193278
default,13934.java,96,104,default,92221.java,101,109,3,0.7272727272727273,0.8888888888888888
selected,957171.java,540,547,selected,2738010.java,565,572,3,1,1
selected,957171.java,540,547,selected,957171.java,554,561,3,1,1
selected,2380150.java,13,103,selected,830027.java,13,115,3,0.7899159663865546,0.872393661384487
selected,957171.java,540,547,selected,179109.java,311,318,3,1,1
selected,615216.java,349,356,selected,957171.java,540,547,3,1,1
selected,957171.java,540,547,selected,2315713.java,240,247,3,1,1
selected,1607259.java,330,337,selected,1206162.java,247,254,3,0.9,0.9387755102040817
selected,957171.java,540,547,selected,39335.java,349,356,3,1,1
selected,2592062.java,270,277,selected,1206162.java,247,254,3,0.9,0.9387755102040817
selected,1710788.java,884,906,selected,852958.java,881,898,3,0.8076923076923077,0.7926829268292683
selected,1710788.java,1190,1212,selected,852958.java,881,898,3,0.8076923076923077,0.7926829268292683
selected,1012963.java,366,373,selected,1206162.java,247,254,3,0.9,0.9387755102040817
selected,223814.java,433,440,selected,1206162.java,247,254,3,0.9,0.9387755102040817
selected,1321014.java,125,133,selected,515120.java,1754,1762,3,0.8181818181818181,0.9595959595959596
selected,16259.java,35,43,selected,515120.java,1754,1762,3,0.9090909090909091,0.9696969696969697
selected,2098840.java,75,83,selected,515120.java,1754,1762,3,0.9090909090909091,0.9797979797979798
selected,16259.java,18,26,selected,515120.java,1754,1762,3,0.7272727272727273,0.9292929292929293
selected,994733.java,242,250,selected,515120.java,1754,1762,3,0.8181818181818181,0.9393939393939394
selected,1778122.java,138,147,selected,515120.java,1754,1762,3,0.8333333333333334,0.8828828828828829
selected,2453374.java,143,151,selected,515120.java,1754,1762,3,0.9090909090909091,0.98989898989899
selected,240671.java,771,779,selected,515120.java,1754,1762,3,0.8181818181818181,0.9696969696969697
selected,970915.java,459,470,selected,515120.java,1754,1762,3,0.7142857142857143,0.7857142857142857
selected,1119884.java,577,585,selected,515120.java,1754,1762,3,0.7272727272727273,0.8181818181818181
selected,2149595.java,220,228,selected,515120.java,1754,1762,3,0.9090909090909091,0.9797979797979798
selected,515120.java,764,772,selected,515120.java,1754,1762,3,0.8181818181818181,0.9696969696969697
selected,2289722.java,68,76,selected,515120.java,1754,1762,3,0.7272727272727273,0.8383838383838383
selected,2497703.java,387,395,selected,515120.java,1754,1762,3,0.9090909090909091,0.9797979797979798
selected,45530.java,107,116,selected,515120.java,1754,1762,3,0.75,0.8518518518518519
selected,1440276.java,162,170,selected,515120.java,1754,1762,3,1,1
selected,2674273.java,236,246,selected,515120.java,1754,1762,3,0.7692307692307692,0.8440366972477065
selected,2557108.java,29,37,selected,515120.java,1754,1762,3,0.9090909090909091,0.9797979797979798
selected,1706233.java,487,495,selected,515120.java,1754,1762,3,0.8181818181818181,0.9393939393939394
selected,2543412.java,222,230,selected,515120.java,1754,1762,3,0.8181818181818181,0.9797979797979798
selected,2732883.java,106,114,selected,515120.java,1754,1762,3,0.7272727272727273,0.8888888888888888
selected,93785.java,150,158,selected,515120.java,1754,1762,3,0.7272727272727273,0.9292929292929293
selected,2730348.java,266,274,selected,515120.java,1754,1762,3,0.8181818181818181,0.9696969696969697
selected,2364886.java,1221,1229,selected,515120.java,1754,1762,3,0.8181818181818181,0.9595959595959596
selected,395317.java,124,132,selected,515120.java,1754,1762,3,0.9090909090909091,0.98989898989899
selected,535284.java,170,179,selected,515120.java,1754,1762,3,0.75,0.8454545454545455
selected,1778122.java,138,147,selected,16259.java,35,43,3,0.8333333333333334,0.8648648648648649
default,92221.java,101,109,selected,515120.java,1754,1762,3,0.7272727272727273,0.8888888888888888
selected,1814816.java,463,471,selected,515120.java,1754,1762,3,0.7272727272727273,0.9702970297029703
selected,16259.java,18,26,selected,16259.java,35,43,3,0.8181818181818181,0.9583333333333334
selected,16259.java,35,43,selected,515120.java,764,772,3,0.8181818181818181,0.9591836734693877
selected,2604410.java,463,471,selected,515120.java,1754,1762,3,0.7272727272727273,0.9702970297029703
selected,665968.java,14,23,selected,665968.java,30,39,3,0.7692307692307692,0.9649122807017544
selected,2098840.java,75,83,selected,16259.java,35,43,3,0.8181818181818181,0.9591836734693877
selected,1268821.java,193,201,selected,16259.java,35,43,3,0.9090909090909091,0.9696969696969697
selected,1202455.java,7,15,selected,16259.java,35,43,3,0.9090909090909091,0.9696969696969697
selected,2453374.java,143,151,selected,16259.java,35,43,3,0.9090909090909091,0.9696969696969697
selected,2289722.java,68,76,selected,16259.java,35,43,3,0.7272727272727273,0.8541666666666666
selected,2364886.java,1221,1229,selected,16259.java,35,43,3,0.7272727272727273,0.9292929292929293
selected,240671.java,787,795,selected,16259.java,35,43,3,0.7272727272727273,0.9292929292929293
selected,994733.java,242,250,selected,16259.java,35,43,3,0.7272727272727273,0.9183673469387755
selected,240671.java,771,779,selected,16259.java,35,43,3,0.9090909090909091,0.9696969696969697
selected,1321014.java,125,133,selected,16259.java,35,43,3,0.8181818181818181,0.9393939393939394
selected,2149595.java,220,228,selected,16259.java,35,43,3,0.8181818181818181,0.9591836734693877
selected,1440276.java,162,170,selected,16259.java,35,43,3,0.9090909090909091,0.9696969696969697
selected,2497703.java,387,395,selected,16259.java,35,43,3,0.8181818181818181,0.9591836734693877
selected,45530.java,107,116,selected,16259.java,35,43,3,0.75,0.8518518518518519
selected,1119884.java,577,585,selected,16259.java,35,43,3,0.7272727272727273,0.8229166666666666
selected,1119061.java,62,70,selected,16259.java,35,43,3,0.7272727272727273,0.9292929292929293
selected,93785.java,150,158,selected,16259.java,35,43,3,0.8181818181818181,0.9583333333333334
selected,2557108.java,29,37,selected,16259.java,35,43,3,0.8181818181818181,0.9591836734693877
selected,1706233.java,487,495,selected,16259.java,35,43,3,0.7272727272727273,0.9183673469387755
selected,1848473.java,66,74,selected,16259.java,35,43,3,0.7272727272727273,0.71875
selected,16259.java,35,43,selected,2543412.java,222,230,3,0.8181818181818181,0.9693877551020408
selected,1814816.java,463,471,selected,16259.java,35,43,3,0.7272727272727273,0.9504950495049505
selected,16259.java,35,43,selected,2604410.java,463,471,3,0.7272727272727273,0.9504950495049505
selected,2732883.java,106,114,selected,16259.java,35,43,3,0.7272727272727273,0.8958333333333334
selected,395317.java,124,132,selected,16259.java,35,43,3,0.9090909090909091,0.9696969696969697
selected,183896.java,65,73,selected,16259.java,35,43,3,0.7272727272727273,0.71875
selected,932718.java,73,83,selected,1689589.java,906,916,3,0.7692307692307692,0.9514563106796117
default,92221.java,101,109,selected,16259.java,35,43,3,0.8181818181818181,0.9166666666666666
selected,1689589.java,906,916,selected,1734265.java,85,95,3,0.7692307692307692,0.912621359223301
selected,2730348.java,266,274,selected,16259.java,35,43,3,0.8181818181818181,0.9591836734693877
selected,2296687.java,92,102,selected,1689589.java,906,916,3,0.8461538461538461,0.9509803921568627
selected,1689589.java,906,916,selected,70976.java,71,81,3,0.7692307692307692,0.7450980392156863
selected,1689589.java,906,916,selected,1542784.java,98,108,3,0.8461538461538461,0.9805825242718447
selected,1062090.java,127,137,selected,1689589.java,906,916,3,0.9230769230769231,0.9803921568627451
selected,1689589.java,906,916,selected,1317195.java,52,63,3,0.7857142857142857,0.9065420560747663
selected,1109516.java,143,153,selected,1689589.java,906,916,3,0.7692307692307692,0.9215686274509804
selected,1689589.java,906,916,selected,963841.java,58,68,3,0.8461538461538461,0.9705882352941176
selected,1689589.java,906,916,selected,1818629.java,297,307,3,0.7692307692307692,0.9320388349514563
selected,1689589.java,906,916,selected,957763.java,913,922,3,0.7692307692307692,0.8137254901960784
selected,932718.java,85,95,selected,1689589.java,906,916,3,0.7692307692307692,0.912621359223301
selected,860471.java,73,83,selected,1689589.java,906,916,3,0.7692307692307692,0.9514563106796117
selected,1051350.java,86,96,selected,1689589.java,906,916,3,0.8461538461538461,0.941747572815534
selected,2742293.java,166,176,selected,1689589.java,906,916,3,0.8461538461538461,0.9411764705882353
selected,860471.java,85,95,selected,1689589.java,906,916,3,0.7692307692307692,0.912621359223301
selected,2312307.java,325,335,selected,1689589.java,906,916,3,0.7692307692307692,0.9705882352941176
selected,1689589.java,906,916,selected,1734265.java,73,83,3,0.7692307692307692,0.9514563106796117
selected,2390885.java,285,295,selected,1689589.java,906,916,3,0.7692307692307692,0.9320388349514563
selected,1689589.java,906,916,selected,1921563.java,134,144,3,0.8461538461538461,0.9509803921568627
selected,2705414.java,1209,1251,selected,2049331.java,318,368,3,0.7647058823529411,0.9810606060606061
selected,292515.java,40,50,selected,1689589.java,906,916,3,0.8461538461538461,0.9509803921568627
selected,2705414.java,1209,1251,selected,316575.java,1214,1256,3,0.9787234042553191,0.9961685823754789
selected,2705414.java,1209,1251,selected,2216293.java,338,388,3,0.7450980392156863,0.9792452830188679
selected,2705414.java,1209,1251,selected,459973.java,1066,1107,3,0.9361702127659575,0.9693486590038314
selected,2424712.java,109,117,selected,100172.java,1171,1180,3,0.8333333333333334,0.8414634146341463
selected,1514846.java,23,31,selected,100172.java,1171,1180,3,0.75,0.8292682926829268
selected,100172.java,1171,1180,selected,1322429.java,988,997,3,0.9166666666666666,0.9878048780487805
selected,1688723.java,31,52,selected,1688723.java,54,77,3,0.8888888888888888,0.907563025210084
selected,100172.java,1171,1180,selected,844874.java,31,39,3,0.8333333333333334,0.8414634146341463
selected,100172.java,1171,1180,selected,2485419.java,233,241,3,0.8333333333333334,0.8414634146341463
selected,100172.java,1171,1180,selected,1359462.java,186,194,3,0.8333333333333334,0.8414634146341463
selected,100172.java,1171,1180,selected,2278603.java,194,203,3,0.75,0.6504854368932038
selected,594135.java,210,218,selected,100172.java,1171,1180,3,0.8333333333333334,0.8414634146341463
selected,100172.java,1171,1180,selected,2710516.java,215,223,3,0.75,0.8536585365853658
selected,100172.java,1171,1180,selected,957763.java,913,922,3,0.75,0.8021978021978022
selected,45530.java,107,116,selected,100172.java,1171,1180,3,0.75,0.6574074074074074
selected,100172.java,1171,1180,selected,1896417.java,27,35,3,0.75,0.8292682926829268
selected,100172.java,1171,1180,selected,2274744.java,413,422,3,0.9166666666666666,0.9878048780487805
selected,100172.java,1171,1180,selected,1372864.java,426,435,3,0.9166666666666666,0.9878048780487805
selected,100172.java,1171,1180,selected,1880284.java,382,391,3,0.9166666666666666,0.9878048780487805
selected,100172.java,1171,1180,selected,1733369.java,27,35,3,0.75,0.8292682926829268
selected,932718.java,73,83,selected,1051350.java,86,96,3,0.7692307692307692,0.9223300970873787
selected,932718.java,73,83,selected,1734265.java,85,95,3,0.8461538461538461,0.9611650485436893
selected,932718.java,73,83,selected,1317195.java,52,63,3,0.7142857142857143,0.8878504672897196
selected,1109516.java,143,153,selected,932718.java,73,83,3,0.8461538461538461,0.9514563106796117
selected,932718.java,73,83,selected,1062090.java,127,137,3,0.7692307692307692,0.9320388349514563
selected,932718.java,73,83,selected,932718.java,85,95,3,0.8461538461538461,0.9611650485436893
selected,932718.java,73,83,selected,963841.java,58,68,3,0.8461538461538461,0.941747572815534
selected,2296687.java,92,102,selected,932718.java,73,83,3,0.7692307692307692,0.9223300970873787
selected,932718.java,73,83,selected,957763.java,913,922,3,0.7692307692307692,0.8252427184466019
selected,932718.java,73,83,selected,1542784.java,98,108,3,0.8461538461538461,0.9611650485436893
selected,932718.java,73,83,selected,551360.java,627,637,3,0.7692307692307692,0.9514563106796117
selected,932718.java,73,83,selected,860471.java,85,95,3,0.8461538461538461,0.9611650485436893
selected,932718.java,73,83,selected,2742293.java,166,176,3,0.7692307692307692,0.912621359223301
selected,932718.java,73,83,selected,1921563.java,134,144,3,0.7692307692307692,0.9223300970873787
selected,2098840.java,75,83,selected,16259.java,18,26,3,0.7272727272727273,0.9183673469387755
selected,932718.java,73,83,selected,292515.java,40,50,3,0.7692307692307692,0.9223300970873787
selected,994733.java,242,250,selected,2098840.java,75,83,3,0.8181818181818181,0.9591836734693877
selected,1321014.java,125,133,selected,2098840.java,75,83,3,0.7272727272727273,0.9393939393939394
selected,2098840.java,75,83,selected,515120.java,764,772,3,0.8181818181818181,0.9591836734693877
selected,2098840.java,75,83,selected,93785.java,150,158,3,0.7272727272727273,0.9285714285714286
selected,1778122.java,138,147,selected,2098840.java,75,83,3,0.75,0.8648648648648649
selected,2453374.java,143,151,selected,2098840.java,75,83,3,0.8181818181818181,0.9696969696969697
selected,2098840.java,75,83,selected,1268821.java,193,201,3,0.9090909090909091,0.9797979797979798
selected,1202455.java,7,15,selected,2098840.java,75,83,3,0.9090909090909091,0.9797979797979798
selected,2364886.java,1221,1229,selected,2098840.java,75,83,3,0.8181818181818181,0.9393939393939394
selected,240671.java,771,779,selected,2098840.java,75,83,3,0.7272727272727273,0.9494949494949495
selected,2732883.java,106,114,selected,2098840.java,75,83,3,0.7272727272727273,0.8877551020408163
selected,1706233.java,487,495,selected,2098840.java,75,83,3,0.8181818181818181,0.9591836734693877
selected,2098840.java,75,83,selected,1119884.java,577,585,3,0.7272727272727273,0.826530612244898
selected,2149595.java,220,228,selected,2098840.java,75,83,3,1,1
selected,2730348.java,266,274,selected,2098840.java,75,83,3,0.8181818181818181,0.9591836734693877
selected,1440276.java,162,170,selected,2098840.java,75,83,3,0.9090909090909091,0.9797979797979798
selected,2098840.java,75,83,selected,2543412.java,222,230,3,0.8181818181818181,0.9795918367346939
