function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,304936.java,871,897,selected,588446.java,839,865,2,1,1
selected,1909072.java,136,149,selected,1909072.java,200,213,2,1,1
selected,1483221.java,836,862,selected,2365821.java,874,900,2,1,1
selected,1483221.java,836,862,selected,2481579.java,893,919,2,1,1
selected,1483221.java,836,862,selected,1966020.java,894,920,2,1,1
selected,1483221.java,836,862,selected,364540.java,871,897,2,1,1
selected,1483221.java,836,862,selected,964253.java,874,900,2,1,1
selected,1483221.java,836,862,selected,419020.java,939,965,2,1,1
selected,1483221.java,836,862,selected,1483221.java,872,898,2,1,1
selected,1483221.java,836,862,selected,2599719.java,874,900,2,1,1
selected,1483221.java,836,862,selected,244622.java,873,899,2,1,1
selected,1483221.java,836,862,selected,588446.java,875,901,2,1,1
default,77069.java,872,898,selected,1483221.java,836,862,2,1,1
selected,1483221.java,836,862,selected,1931054.java,874,900,2,1,1
selected,1483221.java,836,862,selected,2429982.java,872,898,2,1,1
selected,1483221.java,836,862,selected,1496807.java,884,910,2,1,1
default,16883.java,889,915,selected,1483221.java,836,862,2,1,1
selected,707943.java,873,899,selected,2215261.java,838,864,2,1,1
selected,1483221.java,836,862,selected,2108660.java,959,985,2,1,1
selected,1483221.java,836,862,selected,2348309.java,790,816,2,1,1
selected,1483221.java,836,862,selected,2229382.java,874,900,2,1,1
selected,2215261.java,838,864,selected,2481579.java,893,919,2,1,1
selected,2599719.java,874,900,selected,2215261.java,838,864,2,1,1
selected,2215261.java,838,864,selected,1966020.java,894,920,2,1,1
selected,364540.java,871,897,selected,2215261.java,838,864,2,1,1
selected,964253.java,874,900,selected,2215261.java,838,864,2,1,1
selected,2215261.java,838,864,selected,2365821.java,874,900,2,1,1
selected,1483221.java,872,898,selected,2215261.java,838,864,2,1,1
selected,2215261.java,838,864,selected,588446.java,875,901,2,1,1
selected,244622.java,873,899,selected,2215261.java,838,864,2,1,1
selected,2215261.java,838,864,selected,1931054.java,874,900,2,1,1
selected,2215261.java,838,864,selected,419020.java,939,965,2,1,1
default,77069.java,872,898,selected,2215261.java,838,864,2,1,1
selected,2429982.java,872,898,selected,2215261.java,838,864,2,1,1
selected,1496807.java,884,910,selected,2215261.java,838,864,2,1,1
default,16883.java,889,915,selected,2215261.java,838,864,2,1,1
selected,707943.java,873,899,selected,2365821.java,838,864,2,1,1
selected,2348309.java,790,816,selected,2215261.java,838,864,2,1,1
selected,2365821.java,838,864,selected,2365821.java,874,900,2,1,1
selected,1483221.java,872,898,selected,2365821.java,838,864,2,1,1
selected,2599719.java,874,900,selected,2365821.java,838,864,2,1,1
selected,2365821.java,838,864,selected,588446.java,875,901,2,1,1
selected,1496807.java,884,910,selected,2365821.java,838,864,2,1,1
default,16883.java,889,915,selected,2365821.java,838,864,2,1,1
selected,2229382.java,874,900,selected,2215261.java,838,864,2,1,1
selected,2215261.java,838,864,selected,2108660.java,959,985,2,1,1
selected,1966020.java,894,920,selected,2365821.java,838,864,2,1,1
selected,364540.java,871,897,selected,2365821.java,838,864,2,1,1
selected,964253.java,874,900,selected,2365821.java,838,864,2,1,1
default,77069.java,872,898,selected,2365821.java,838,864,2,1,1
selected,2365821.java,838,864,selected,419020.java,939,965,2,1,1
selected,244622.java,873,899,selected,2365821.java,838,864,2,1,1
selected,1931054.java,874,900,selected,2365821.java,838,864,2,1,1
selected,2365821.java,838,864,selected,2481579.java,893,919,2,1,1
selected,2348309.java,790,816,selected,2365821.java,838,864,2,1,1
selected,2229382.java,874,900,selected,2365821.java,838,864,2,1,1
selected,2365821.java,838,864,selected,2108660.java,959,985,2,1,1
selected,2429982.java,872,898,selected,2365821.java,838,864,2,1,1
selected,707943.java,873,899,selected,1402632.java,838,864,2,1,1
selected,244622.java,837,863,selected,707943.java,873,899,2,1,1
selected,183804.java,752,778,selected,707943.java,873,899,2,1,1
selected,707943.java,873,899,selected,593263.java,837,863,2,1,1
selected,707943.java,873,899,selected,2430560.java,838,864,2,1,1
selected,707943.java,873,899,selected,1802351.java,838,864,2,1,1
selected,707943.java,873,899,selected,2640664.java,753,779,2,1,1
selected,707943.java,873,899,selected,2510322.java,754,780,2,1,1
selected,707943.java,873,899,selected,1876215.java,753,779,2,1,1
selected,2229382.java,838,864,selected,707943.java,873,899,2,1,1
selected,707943.java,873,899,selected,2038811.java,838,864,2,1,1
selected,707943.java,873,899,selected,304936.java,835,861,2,1,1
selected,707943.java,837,863,selected,707943.java,873,899,2,1,1
selected,1496807.java,848,874,selected,707943.java,873,899,2,1,1
selected,2190287.java,837,863,selected,707943.java,873,899,2,1,1
selected,707943.java,873,899,selected,419020.java,901,927,2,1,1
selected,707943.java,873,899,selected,2348309.java,754,780,2,1,1
selected,707943.java,873,899,selected,2339370.java,755,781,2,1,1
selected,707943.java,873,899,selected,2108660.java,923,949,2,1,1
selected,707943.java,873,899,selected,588446.java,839,865,2,1,1
selected,1402632.java,838,864,selected,2481579.java,893,919,2,1,1
selected,244622.java,837,863,selected,2481579.java,893,919,2,1,1
selected,593263.java,837,863,selected,2481579.java,893,919,2,1,1
selected,183804.java,752,778,selected,2481579.java,893,919,2,1,1
selected,1802351.java,838,864,selected,2481579.java,893,919,2,1,1
selected,2430560.java,838,864,selected,2481579.java,893,919,2,1,1
selected,304936.java,835,861,selected,2481579.java,893,919,2,1,1
selected,2640664.java,753,779,selected,2481579.java,893,919,2,1,1
selected,707943.java,837,863,selected,2481579.java,893,919,2,1,1
selected,1496807.java,848,874,selected,2481579.java,893,919,2,1,1
selected,2510322.java,754,780,selected,2481579.java,893,919,2,1,1
selected,1876215.java,753,779,selected,2481579.java,893,919,2,1,1
selected,2229382.java,838,864,selected,2481579.java,893,919,2,1,1
selected,2348309.java,754,780,selected,2481579.java,893,919,2,1,1
selected,419020.java,901,927,selected,2481579.java,893,919,2,1,1
selected,2038811.java,838,864,selected,2481579.java,893,919,2,1,1
selected,2339370.java,755,781,selected,2481579.java,893,919,2,1,1
selected,2481579.java,893,919,selected,2108660.java,923,949,2,1,1
selected,588446.java,839,865,selected,2481579.java,893,919,2,1,1
selected,1966020.java,894,920,selected,1402632.java,838,864,2,1,1
selected,2190287.java,837,863,selected,2481579.java,893,919,2,1,1
selected,2365821.java,874,900,selected,1402632.java,838,864,2,1,1
selected,364540.java,871,897,selected,1402632.java,838,864,2,1,1
selected,964253.java,874,900,selected,1402632.java,838,864,2,1,1
default,77069.java,872,898,selected,1402632.java,838,864,2,1,1
selected,1483221.java,872,898,selected,1402632.java,838,864,2,1,1
selected,1402632.java,838,864,selected,419020.java,939,965,2,1,1
selected,2599719.java,874,900,selected,1402632.java,838,864,2,1,1
selected,244622.java,873,899,selected,1402632.java,838,864,2,1,1
selected,1402632.java,838,864,selected,588446.java,875,901,2,1,1
selected,1931054.java,874,900,selected,1402632.java,838,864,2,1,1
selected,1496807.java,884,910,selected,1402632.java,838,864,2,1,1
selected,2429982.java,872,898,selected,1402632.java,838,864,2,1,1
default,16883.java,889,915,selected,1402632.java,838,864,2,1,1
selected,1402632.java,838,864,selected,2108660.java,959,985,2,1,1
selected,2229382.java,874,900,selected,1402632.java,838,864,2,1,1
selected,2348309.java,790,816,selected,1402632.java,838,864,2,1,1
selected,1823751.java,50,58,selected,499481.java,849,857,2,1,1
selected,183804.java,752,778,selected,1966020.java,894,920,2,1,1
selected,1262585.java,54,66,selected,1752530.java,128,140,2,1,1
selected,2446886.java,35,38,selected,2446886.java,40,43,2,1,1
selected,244622.java,837,863,selected,1966020.java,894,920,2,1,1
selected,593263.java,837,863,selected,1966020.java,894,920,2,1,1
selected,2430560.java,838,864,selected,1966020.java,894,920,2,1,1
selected,1966020.java,894,920,selected,304936.java,835,861,2,1,1
selected,1966020.java,894,920,selected,1802351.java,838,864,2,1,1
selected,1496807.java,848,874,selected,1966020.java,894,920,2,1,1
selected,1632727.java,129,141,selected,1262585.java,54,66,2,1,1
selected,707943.java,837,863,selected,1966020.java,894,920,2,1,1
selected,2229382.java,838,864,selected,1966020.java,894,920,2,1,1
selected,2510322.java,754,780,selected,1966020.java,894,920,2,1,1
selected,1966020.java,894,920,selected,1876215.java,753,779,2,1,1
selected,2640664.java,753,779,selected,1966020.java,894,920,2,1,1
selected,1966020.java,894,920,selected,2108660.java,923,949,2,1,1
selected,1966020.java,894,920,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,1966020.java,894,920,2,1,1
selected,2339370.java,755,781,selected,1966020.java,894,920,2,1,1
selected,183804.java,752,778,selected,364540.java,871,897,2,1,1
selected,364540.java,871,897,selected,593263.java,837,863,2,1,1
selected,244622.java,837,863,selected,364540.java,871,897,2,1,1
selected,364540.java,871,897,selected,2430560.java,838,864,2,1,1
selected,364540.java,871,897,selected,1802351.java,838,864,2,1,1
selected,364540.java,871,897,selected,304936.java,835,861,2,1,1
selected,364540.java,871,897,selected,707943.java,837,863,2,1,1
selected,1496807.java,848,874,selected,364540.java,871,897,2,1,1
selected,364540.java,871,897,selected,2510322.java,754,780,2,1,1
selected,364540.java,871,897,selected,1876215.java,753,779,2,1,1
selected,364540.java,871,897,selected,2640664.java,753,779,2,1,1
selected,1966020.java,894,920,selected,2038811.java,838,864,2,1,1
selected,2190287.java,837,863,selected,1966020.java,894,920,2,1,1
selected,2229382.java,838,864,selected,364540.java,871,897,2,1,1
selected,364540.java,871,897,selected,419020.java,901,927,2,1,1
selected,364540.java,871,897,selected,2038811.java,838,864,2,1,1
selected,1966020.java,894,920,selected,588446.java,839,865,2,1,1
selected,364540.java,871,897,selected,2108660.java,923,949,2,1,1
selected,364540.java,871,897,selected,2348309.java,754,780,2,1,1
selected,364540.java,871,897,selected,2339370.java,755,781,2,1,1
selected,964253.java,874,900,selected,593263.java,837,863,2,1,1
selected,183804.java,752,778,selected,964253.java,874,900,2,1,1
selected,244622.java,837,863,selected,964253.java,874,900,2,1,1
selected,964253.java,874,900,selected,2430560.java,838,864,2,1,1
selected,364540.java,871,897,selected,588446.java,839,865,2,1,1
selected,2190287.java,837,863,selected,364540.java,871,897,2,1,1
selected,964253.java,874,900,selected,2510322.java,754,780,2,1,1
selected,964253.java,874,900,selected,1802351.java,838,864,2,1,1
selected,964253.java,874,900,selected,304936.java,835,861,2,1,1
selected,707943.java,837,863,selected,964253.java,874,900,2,1,1
selected,1496807.java,848,874,selected,964253.java,874,900,2,1,1
selected,964253.java,874,900,selected,2640664.java,753,779,2,1,1
selected,964253.java,874,900,selected,1876215.java,753,779,2,1,1
selected,2229382.java,838,864,selected,964253.java,874,900,2,1,1
selected,964253.java,874,900,selected,2038811.java,838,864,2,1,1
selected,2190287.java,837,863,selected,964253.java,874,900,2,1,1
selected,964253.java,874,900,selected,2108660.java,923,949,2,1,1
selected,964253.java,874,900,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,964253.java,874,900,2,1,1
selected,964253.java,874,900,selected,2339370.java,755,781,2,1,1
selected,964253.java,874,900,selected,588446.java,839,865,2,1,1
selected,685601.java,89,95,selected,464186.java,27,33,2,1,1
selected,999982.java,18,24,selected,464186.java,27,33,2,1,1
selected,2082.java,64,76,selected,1752530.java,128,140,2,1,1
selected,2088123.java,40,46,selected,464186.java,27,33,2,1,1
selected,183804.java,752,778,selected,2365821.java,874,900,2,1,1
selected,567178.java,45,57,selected,1752530.java,128,140,2,1,1
selected,1752530.java,128,140,selected,215042.java,58,70,2,1,1
selected,1982357.java,35,41,selected,1982357.java,43,49,2,1,1
selected,1483221.java,872,898,selected,183804.java,752,778,2,1,1
selected,183804.java,752,778,selected,419020.java,939,965,2,1,1
selected,183804.java,752,778,selected,2599719.java,874,900,2,1,1
selected,244622.java,873,899,selected,183804.java,752,778,2,1,1
selected,183804.java,752,778,selected,588446.java,875,901,2,1,1
default,77069.java,872,898,selected,183804.java,752,778,2,1,1
default,16883.java,889,915,selected,183804.java,752,778,2,1,1
selected,183804.java,752,778,selected,2429982.java,872,898,2,1,1
selected,2229382.java,874,900,selected,183804.java,752,778,2,1,1
selected,183804.java,752,778,selected,2108660.java,959,985,2,1,1
selected,183804.java,752,778,selected,2348309.java,790,816,2,1,1
selected,1496807.java,884,910,selected,183804.java,752,778,2,1,1
selected,1632727.java,129,141,selected,567178.java,45,57,2,1,1
selected,183804.java,752,778,selected,1931054.java,874,900,2,1,1
selected,1632727.java,129,141,selected,215042.java,58,70,2,1,1
selected,593263.java,837,863,selected,2365821.java,874,900,2,1,1
selected,2082.java,64,76,selected,1632727.java,129,141,2,1,1
default,77069.java,872,898,selected,593263.java,837,863,2,1,1
selected,1483221.java,872,898,selected,593263.java,837,863,2,1,1
selected,2599719.java,874,900,selected,593263.java,837,863,2,1,1
selected,593263.java,837,863,selected,588446.java,875,901,2,1,1
selected,593263.java,837,863,selected,419020.java,939,965,2,1,1
selected,893534.java,128,139,selected,893534.java,150,161,2,1,1
default,16883.java,889,915,selected,593263.java,837,863,2,1,1
selected,1496807.java,884,910,selected,593263.java,837,863,2,1,1
selected,244622.java,873,899,selected,593263.java,837,863,2,1,1
selected,593263.java,837,863,selected,1931054.java,874,900,2,1,1
selected,2429982.java,872,898,selected,593263.java,837,863,2,1,1
selected,244622.java,837,863,selected,2365821.java,874,900,2,1,1
selected,593263.java,837,863,selected,2108660.java,959,985,2,1,1
selected,2348309.java,790,816,selected,593263.java,837,863,2,1,1
selected,2229382.java,874,900,selected,593263.java,837,863,2,1,1
selected,2430560.java,838,864,selected,2365821.java,874,900,2,1,1
selected,2510322.java,754,780,selected,2365821.java,874,900,2,1,1
selected,1802351.java,838,864,selected,2365821.java,874,900,2,1,1
selected,304936.java,835,861,selected,2365821.java,874,900,2,1,1
selected,707943.java,837,863,selected,2365821.java,874,900,2,1,1
selected,1496807.java,848,874,selected,2365821.java,874,900,2,1,1
selected,2365821.java,874,900,selected,1876215.java,753,779,2,1,1
selected,2038811.java,838,864,selected,2365821.java,874,900,2,1,1
selected,2640664.java,753,779,selected,2365821.java,874,900,2,1,1
selected,2339370.java,755,781,selected,2365821.java,874,900,2,1,1
selected,2365821.java,874,900,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,2365821.java,874,900,2,1,1
selected,2229382.java,838,864,selected,2365821.java,874,900,2,1,1
selected,2190287.java,837,863,selected,2365821.java,874,900,2,1,1
selected,2365821.java,874,900,selected,2108660.java,923,949,2,1,1
selected,2365821.java,874,900,selected,588446.java,839,865,2,1,1
selected,1483221.java,872,898,selected,304936.java,835,861,2,1,1
selected,1483221.java,872,898,selected,1802351.java,838,864,2,1,1
selected,1483221.java,872,898,selected,244622.java,837,863,2,1,1
selected,1483221.java,872,898,selected,2430560.java,838,864,2,1,1
selected,1483221.java,872,898,selected,1496807.java,848,874,2,1,1
selected,1483221.java,872,898,selected,707943.java,837,863,2,1,1
selected,1483221.java,872,898,selected,2229382.java,838,864,2,1,1
selected,1483221.java,872,898,selected,2640664.java,753,779,2,1,1
selected,1483221.java,872,898,selected,2510322.java,754,780,2,1,1
selected,1483221.java,872,898,selected,1876215.java,753,779,2,1,1
selected,1483221.java,872,898,selected,2038811.java,838,864,2,1,1
selected,1483221.java,872,898,selected,2190287.java,837,863,2,1,1
